PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"June 22, 2014 Sunday",66 of 89 DOCUMENTS,Austin American-Statesman (Texas),"Pet supply, sub shop chains add locations",Gary Dinges American-Statesman Staff,BUSINESS; Pg. E1,,651 words,,,"June 23, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,store,new,Austin,location,company,Pet_Supplies_Plus,Home,city,chain,franchise,open,pet,part,Cedar_Park,shop,become,name,close,Garden_Ridge,Pflugerville,look,many,area,supplies,already,n.,u.s.,183,business,continue,development,find,nationwide,almost,expand,plan,include,head,center,remain,reflect,home,door,update,pharmacy,department,Central_Texas,Sandwich_Shop,take,full,advantage,search,underserved,executive,sell,austin,13450,near,huge,growth,potential,concept,truly,model,prove,industry,grow,regardless,economic,climate,director,committed,right,partner,love,eager,integral,community,employ,worker,300,plus,information,visit,pspfranchise.com,sub,national,enter,market,las,capriotti,next,seven,presence,texas,great,success,excited,opportunity
,15,8,7,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 6, 2014 Sunday",67 of 89 DOCUMENTS,Austin American-Statesman (Texas),TOP LOCAL BUSINESS STORIES OF THE WEEK,American-Statesman Staff,BUSINESS; Pg. F2,,706 words,,,"July 7, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,California,housing,million,project,site,senior,Tesla,Gaines,affordable,development,unit,building,credit,tesla,200,plan,new,team,developer,tower,build,state,company,RBJ_Center,home,choose,downtown,250,renovate,exist,apartment,age,income,expect,170,bid,process,include,envision,tax,set,elderly,business,car,battery,environmental,regulatory,change,Southwest_Strategies_Group,five_story,Austin,Johnson,Texas,Musk,redevelopment,future,unfold,prime,waterfront,citizen,local,transform,nearly,east,340,condominium,mix,"25,000",square,foot,commercial,space,price,tag,own,operate,january,2012,solicited,interested,carry,vision,north,view,board,tell,llc,take,must,go,city,approval,hope,break,ground,late,summer,early,fall
,7,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"August 5, 2014 Tuesday",69 of 89 DOCUMENTS,Austin American-Statesman (Texas),"Sept. 1 is day of danger, abortion law foes claim",Chuck Lindell American-Statesman Staff,MAIN; Pg. A1,,733 words,,,"August 5, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,abortion,clinic,regulation,surgical,center,woman,Texas,state,million,health,meet,force,cost,complication,Soifer,Austin,safety,close,take,effect,lawyer,provider,argue,monday,facility,standard,leave,include,business,building,exist,San_Antonio,Blacklock,allow,sept,federal,trial,renovate,new,higher,procedure,seek,judge,care,last,rule,open,construction,similar,go,case,call,witness,study,medical,rate,per,"100,000",hope,Dallas,endangered,expect,court,underway,brisk,fashion,require,perform,ambulatory,across,afford,build,jan,result,vast,swath,without,add,onerous,travel,delay,bring,risk,other,forgo,dangerous,single,south,west,almost,texas,reproductive,age,live,150,mile,nearest,tell,lee
,16,12,7,7,7,6,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 5, 2014 Sunday",74 of 89 DOCUMENTS,Austin American-Statesman (Texas),Getting 'right' on clean energy?,Laylan Copelin American-Statesman Staff,BUSINESS; Pg. F1,,682 words,,,"October 6, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,energy,conservative,tax,message,clean,environment,solar,Austin,liberal,end,event,tea,party,rooftop,subsidy,pollution,think,issue,office,tell,Dooley,easy,believe,fossil,wind,radical,group,head,gas,include,panel,former,tank,market,government,oil,coal,cut,stuff,insist,idea,concerned,elect,goober,Sierra_Club,Texas,Texas_Clean_Energy_Coalition,Inglis,Capitol,Averitt,pass,public,debate,sometimes,fuel,loony,lead,we,unreliable,future,sun,never,set,always,blow,view,least,watch,much,cable,news,last,actually,talk,break,stereotype,attract,host,week,vanguard,type,populate,finest,expect,encounter,duel,position,instead,hear,common,interest,topic,range,innovate,encourage,partnership,spin,turbine,caveat
,9,8,7,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 22, 2014 Wednesday",77 of 89 DOCUMENTS,Austin American-Statesman (Texas),UT-led team gets $58M for fuel study,Ralph K.M. Haurwitz American-Statesman Staff,METRO; Pg. B1,,591 words,,,"October 22, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,methane,hydrate,research,ice,project,substance,gas,pressure,molecule,beneath,include,burn,samples,water,release,Texas,team,award,million,deposit,call,fire,gulf,ever,partner,energy,occur,floor,potential,well,carbon,dioxide,temperature,cause,result,crystalline,lattice,match,use,surface,foot,without,depressurizing,cooker,fuel,Methane,Energy_Department,lead,analyze,sometimes,flammable,among,largest,grant,ut,receive,41.3,department,balance,industry,giant,bp,consortium,naturally,find,vast,quantity,ocean,permafrost,make,game,changer,world,supplies,exact,property,understand,daunting,financial,technical,obstacle,extraction,emit,greenhouse,contribute,global,warming,key,aspect,intact,study,laboratory,professor,geoscience,principal,investigator,easier,do,consider
,12,9,6,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 25, 2014 Saturday",78 of 89 DOCUMENTS,Austin American-Statesman (Texas),"OBIT: COLEMAN, Edward Robert",Austin American-Statesman,METRO; Pg. B4,,465 words,,,"October 27, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,love,Austin,nature,die,family,friend,mich,coleman,degree,aerospace,engineering,sense,wife,neuroth,Detroit,Michigan,aeronautical,engineer,lover,intellectual,oct,lung,cancer,home,surround,exactly,time,partial,solar,eclipse,passage,appreciate,fascination,outer,space,bear,feb,1935,june,attend,public,school,excel,academically,earn,undergraduate,master,job,newspaper,delivery,boy,college,work,later,become,much,career,spend,focus,design,chaff,tiny,metallic,shard,shot,plane,ship,rocket,scramble,radar,tracking,system,call,big,ed,stature,personality,good,guy,honesty,fairness,hallmark,life,make,point,give,credit,due,believe,responsibility,stay,inform,involved,community,annoyed,vote,election,inquisitive,mind
,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 29, 2014 Wednesday",79 of 89 DOCUMENTS,Austin American-Statesman (Texas),Dallas Fed: Service-sector growth slows in Octoberr,Dan Zehr American-Statesman Staff,BUSINESS; Pg. B7,,444 words,,,"October 29, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,accord,state,october,report,firm,Texas,growth,retailer,pace,private,service,sector,index,slower,activity,september,retail,despite,economic,note,service_providing,sale,back,outlook,positive,continue,consumer,keep,optimistic,remain,hire,company,potential,impact,uncertainty,Dallas,sector_wide,Dallas_Fed,earth,soar,highest,prior,help,cool,rate,expansion,throughout,tuesday,federal,reserve,bank,revenue,key,indicator,fall,read,14.0,26.9,monthly,survey,lower,figure,suggest,expand,deceleration,stem,largely,dip,16.7,35.5,subset,moderate,strong,jump,sentiment,nationwide,national,confidence,rise,94.5,89.0,produce,keel,expectation,general,business,condition,whole,quite,measure,current,future,solidly,territory,sharply,reduce,overall,payroll,close
,7,6,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 22, 2014 Saturday",80 of 89 DOCUMENTS,Austin American-Statesman (Texas),Veterans at forum air gripes over care,Jeremy Schwartz American-Statesman Staff,METRO; Pg. B1,,425 words,,,"November 24, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,van,employee,veterans,schedule,wait,time,Houser_Hanfelder,meeting,facility,clinic,clerk,Austin,department,procedure,call,scandal,data,issue,central,texas,director,tell,local,several,official,allegation,medical,train,long,dozen,pepper,leader,question,slow,difficulty,obtain,pain,medication,sometimes,insensitive,attitude,among,town,hall,thursday,evening,bill,listen,session,­many,across,nation,wake,involve,manipulate,patient,quality,care,rock,agency,summer,help,oust,former,secretary,eric,shin­seki,lead,promise,deep,systemic,reform,replacement,know,way,go,trust,back,sallie,crowd,undergo,customer,service,training,complain,uncaring,change,climate,veteran,pledge,bring,new,handle,phone,overwhelmed,better,focus,interview,fire
,9,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 28, 2014 Sunday",81 of 89 DOCUMENTS,Austin American-Statesman (Texas),Giving shape to Austin,Michael Barnes American-Statesman Staff,MAIN; Pg. A1,,3235 words,,,"September 29, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Austin,culture,cultural,hispanic,city,Hispanic,community,food,family,Mexican,impact,taco,future,Spanish,influence,language,art,way,change,story,know,keep,understand,music,el,town,life,Texas,political,latinos,politics,education,include,back,hispanics,people,well,part,population,become,always,creative,Mexican_Americans,Mexico,century,social,many,real,often,business,work,point,love,other,place,take,former,among,world,director,think,live,grow,video,believe,still,demographic,survey,agree,shape,celebrate,background,along,early,historian,open,center,feel,race,different,side,we,pioneer,position,trend,nonprofit,least,instance,new,contribution,musician,ask,growth,development,tradition,trailer,respondent,name,heritage
,38,23,20,16,13,11,10,10,10,10,9,9,9,9,8,8,8,8,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"June 27, 2014 Friday",82 of 89 DOCUMENTS,Austin American-Statesman (Texas),CantoMundo poets boost literary scene,Nancy Flores American-Statesman Staff,A360; Pg. T8,,792 words,,,"June 27, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,music,poet,Austin,work,poetry,include,Latino,American,program,july,fellow,art,band,together,learn,part,live,play,cover,CantoMundo,Brazilian,hear,listen,space,look,identity,border,creative,write,five,local,degree,free,cultural,host,night,feature,friday,p.m.,world,writer,become,show,latin,culture,chamber,concert,popular,sound,special,celebration,bring,samba,soukous,dance,en,Mendoza,Latin,Cuban,Africa,Latin_America,Tamasha_Africana,never,anything,pioneer,read,decade,ago,hit,humble,warm,community,found,realize,academic,pretentious,raw,relatable,create,someone,sometimes,sprinkle,spanglish,discuss,biculturalism,always,easy,fit,neatly,box,dismiss,mainstream,circle,decide,launch,national,workshop,fellowship,encourage
,11,9,7,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 10, 2014 Friday",84 of 89 DOCUMENTS,Austin American-Statesman (Texas),UT withdraws from Olympics project,Ralph K.M. Haurwitz American-Statesman Staff,MAIN; Pg. A1,,1349 words,,,"January 10, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,collection,university,ut,ungerleider,archive,pound,foundation,olympic,official,include,McGill,UT,Ungerleider,material,research,California,Pound,world,court,email,2011,program,petition,lawsuit,access,concern,provide,movement,game,process,give,litigation,million,former,many,president,private,record,document,seek,decline,accord,legal,advisory,state,suit,promise,donation,case,Texas,Sports,Media,TPSM,arrange,borrow,catalog,digitize,news,release,wealth,information,negotiation,television,rights,inner,function,return,resource,public,vice,contain,confidential,tell,ask,subject,city,member,organization,comment,become,campus,portion,copyright,role,april,unpaid,fellow,board,council,director,write,position,file,deposition,statement,review,entirely,dr.,withdraw
,12,12,10,10,9,8,8,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"October 18, 2014 Saturday",88 of 89 DOCUMENTS,Austin American-Statesman (Texas),UT blasts its antagonist in Olympic archive dispute,Ralph K.M. Haurwitz American-Statesman Staff,METRO; Pg. B2,,603 words,,,"October 20, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,ungerleider,Ungerleider,include,ut,email,give,olympic,papers,file,university,lawyer,lawsuit,foundation,ticket,write,possible,collection,play,legal,archive,last,court,official,president,civil,campus,enough,open,people,attack,may,athlete,help,pound,march,UT,hardball,dispute,author,psychologist,alumnus,stem,handle,major,international,movement,state,week,outside,accuse,bizarre,inappropriate,behavior,dumb,copy,use,vulgar,language,otherwise,express,dismay,variety,topic,refusal,hear,speak,rights,summit,april,dr.,abuse,rule,procedure,seemingly,unlimited,war,chest,chase,shadow,inconvenience,associate,greatest,extent,brush,irrelevant,look,personal,think,ironic,defense,slander,case,ad,hominem,contend,critic,might,well,defame
,7,7,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 31, 2014 Friday",89 of 89 DOCUMENTS,Austin American-Statesman (Texas),Matthew Odam's Top 25 restaurants,Matthew Odam American-Statesman Staff,A360; Pg. T5,,5381 words,,,"October 31, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,restaurant,menu,dish,chef,make,open,best,Austin,way,st,go,bar,dining,fry,flavor,cheese,time,look,congress,town,sweet,serve,take,la,mushroom,sear,smoke,meal,order,give,great,Uchi,top,rice,still,deliver,food,diner,recent,dinner,coconut,find,service,green,pickle,feel,city,roast,thing,sauce,start,Uchiko,Qui,Barley_Swine,e.,part,include,pork,almond,grill,chicken,meat,may,change,culinary,lamar,blvd,whether,experience,item,always,goat,butter,beef,seasonal,kitchen,ingredient,duck,wine,cream,red,summer,classic,shrimp,wink,place,steak,Thai,many,tasting,fish,likely,well,option,s.,special,have,night,simple
,43,27,24,22,20,17,16,14,13,12,12,12,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5
